,StorageLevel,Inflow,Outflow,Precipitation,AvgTemp,SnowDepth,Snowfall,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg,Forecast_1M_Precip_Below,Forecast_1M_Precip_Normal,Forecast_1M_Precip_Above,Forecast_1M_Temp_Below,Forecast_1M_Temp_Normal,Forecast_1M_Temp_Above
2000-06-21,239.94,5.84,12.4,0.0,21.2,0.2660098522167488,0.2660098522167488,0.0,75.0,21.22857142857143,0.19458128078817735,1.7586206896551726,6,50.0,18.571428571428577,65,26,9,21,33,46
2000-06-22,239.51,5.82,12.44,0.0,21.5,0.270935960591133,0.270935960591133,0.0,74.0,21.67142857142857,0.19950738916256155,1.793103448275862,6,50.0,18.557142857142857,59,28,13,19,17,64
2000-06-23,239.06,5.74,12.56,0.0,20.1,0.27586206896551724,0.27586206896551724,0.0,59.0,21.45714285714286,0.20443349753694579,1.827586206896552,6,50.0,19.1,61,23,16,8,29,63
2000-06-24,238.67,6.57,10.47,4.0,17.6,0.28078817733990147,0.28078817733990147,4.0,63.0,20.942857142857147,0.20935960591133007,1.8620689655172415,6,46.0,20.242857142857144,67,21,12,22,24,54
2000-06-25,238.42,6.54,10.45,3.0,16.3,0.2857142857142857,0.2857142857142857,7.0,66.0,20.12857142857143,0.2142857142857143,1.896551724137931,6,43.0,21.657142857142855,64,30,6,18,26,56
2000-06-26,238.05,5.39,12.36,0.0,16.2,0.29064039408866993,0.29064039408866993,7.0,66.0,19.285714285714285,0.2192118226600985,1.9310344827586206,6,43.0,22.842857142857145,31,44,25,12,32,56
2000-06-27,237.55,6.23,12.34,22.0,17.8,0.2955665024630542,0.2955665024630542,29.0,87.0,18.671428571428574,0.22413793103448276,1.9655172413793105,6,34.0,23.342857142857145,60,30,10,7,35,58
2000-06-28,238.1,26.81,10.4,21.0,20.5,0.30049261083743845,0.30049261083743845,50.0,105.0,18.571428571428577,0.22906403940886702,2.0,6,14.0,23.342857142857145,54,30,16,23,24,53
2000-06-29,238.64,11.13,8.24,0.0,21.4,0.3054187192118227,0.3054187192118227,50.0,105.0,18.557142857142857,0.23399014778325122,2.0344827586206895,6,14.0,23.24285714285714,60,32,8,8,20,72
2000-06-30,238.74,8.97,8.25,0.0,23.9,0.3103448275862069,0.3103448275862069,50.0,105.0,19.1,0.23891625615763548,2.068965517241379,6,16.0,22.542857142857144,60,27,13,10,32,58
2000-07-01,238.77,8.54,8.25,0.0,25.6,0.31527093596059114,0.31527093596059114,46.0,105.0,20.242857142857144,0.24384236453201968,2.103448275862069,7,76.0,21.599999999999998,71,20,9,26,52,22
2000-07-02,238.77,7.81,8.24,0.0,26.2,0.32019704433497537,0.32019704433497537,43.0,105.0,21.657142857142855,0.24876847290640394,2.137931034482759,7,77.0,20.857142857142858,57,23,20,18,54,28
2000-07-03,238.73,7.37,8.24,0.0,24.5,0.3251231527093596,0.3251231527093596,43.0,105.0,22.842857142857145,0.2536945812807882,2.1724137931034484,7,77.0,20.442857142857147,52,27,21,16,46,38
2000-07-04,238.66,7.51,8.24,13.0,21.3,0.33004926108374383,0.33004926108374383,34.0,118.0,23.342857142857145,0.25862068965517243,2.206896551724138,7,64.0,20.571428571428573,58,37,5,24,43,33
2000-07-05,238.64,8.23,8.23,1.0,20.5,0.33497536945812806,0.33497536945812806,14.0,119.0,23.342857142857145,0.26354679802955666,2.2413793103448274,7,68.0,20.95714285714286,28,47,25,25,42,33
2000-07-06,238.62,7.52,8.24,0.0,20.7,0.33990147783251234,0.33990147783251234,14.0,119.0,23.24285714285714,0.2684729064039409,2.2758620689655173,7,68.0,21.38571428571429,18,56,26,15,59,26
2000-07-07,238.55,7.21,8.23,2.0,19.0,0.3448275862068966,0.3448275862068966,16.0,121.0,22.542857142857144,0.2733990147783251,2.310344827586207,7,66.0,22.314285714285717,16,54,30,18,16,66
2000-07-08,239.09,32.69,8.2,60.0,19.0,0.3497536945812808,0.3497536945812808,76.0,181.0,21.599999999999998,0.27832512315270935,2.3448275862068964,7,11.0,23.014285714285712,66,23,11,6,27,67
2000-07-09,240.81,24.23,8.21,1.0,21.0,0.35467980295566504,0.35467980295566504,77.0,168.0,20.857142857142858,0.2832512315270936,2.379310344827586,7,10.0,23.571428571428573,63,21,16,10,30,60
2000-07-10,241.37,13.38,8.23,0.0,21.6,0.35960591133004927,0.35960591133004927,77.0,168.0,20.442857142857147,0.2881773399014778,2.413793103448276,7,10.0,24.25714285714286,54,28,18,7,27,66
2000-07-11,241.58,10.49,8.24,0.0,22.2,0.3645320197044335,0.3645320197044335,64.0,155.0,20.571428571428573,0.2931034482758621,2.4482758620689657,7,20.0,24.27142857142857,67,24,9,19,19,62
2000-07-12,241.69,11.48,8.26,5.0,23.2,0.3694581280788177,0.3694581280788177,68.0,160.0,20.95714285714286,0.29802955665024633,2.4827586206896552,7,15.0,24.25714285714286,61,17,22,24,20,56
2000-07-13,242.05,13.31,8.26,0.0,23.7,0.37438423645320196,0.37438423645320196,68.0,157.0,21.38571428571429,0.30295566502463056,2.5172413793103448,7,15.0,24.057142857142857,58,19,23,15,26,59
2000-07-14,242.2,9.59,8.27,0.0,25.5,0.3793103448275862,0.3793103448275862,66.0,132.0,22.314285714285717,0.3078817733990148,2.5517241379310347,7,16.0,23.75714285714286,63,24,13,17,27,56
2000-07-15,242.24,8.76,8.27,5.0,23.9,0.3842364532019705,0.3842364532019705,11.0,137.0,23.014285714285712,0.3128078817733991,2.586206896551724,7,11.0,24.0,61,27,12,21,16,63
2000-07-16,242.27,8.43,8.27,0.0,24.9,0.3891625615763547,0.3891625615763547,10.0,137.0,23.571428571428573,0.31773399014778325,2.620689655172414,7,11.0,24.271428571428572,17,52,31,16,19,65
2000-07-17,242.26,7.95,8.27,0.0,26.4,0.39408866995073893,0.39408866995073893,10.0,137.0,24.25714285714286,0.3226600985221675,2.6551724137931036,7,11.0,24.285714285714285,16,55,29,11,25,64
2000-07-18,242.27,15.05,15.21,10.0,22.3,0.39901477832512317,0.39901477832512317,20.0,147.0,24.27142857142857,0.3275862068965517,2.689655172413793,7,4.0,24.300000000000004,16,54,30,12,25,63
2000-07-19,242.26,10.47,10.31,0.0,23.1,0.4039408866995074,0.4039408866995074,15.0,147.0,24.25714285714286,0.33251231527093594,2.7241379310344827,7,22.0,23.942857142857143,11,62,27,23,27,50
2000-07-20,242.2,8.66,10.3,0.0,22.3,0.4088669950738916,0.4088669950738916,15.0,147.0,24.057142857142857,0.33743842364532023,2.7586206896551726,7,22.0,23.871428571428574,10,62,28,16,30,54
2000-07-21,242.07,7.66,10.29,1.0,23.4,0.41379310344827586,0.41379310344827586,16.0,148.0,23.75714285714286,0.34236453201970446,2.793103448275862,7,21.0,23.75714285714286,16,58,26,11,30,59
2000-07-22,241.89,7.22,10.28,0.0,25.6,0.4187192118226601,0.4187192118226601,11.0,148.0,24.0,0.3472906403940887,2.827586206896552,7,21.0,23.5,18,43,39,17,24,59
2000-07-23,241.69,6.73,10.27,0.0,26.8,0.4236453201970443,0.4236453201970443,11.0,148.0,24.271428571428572,0.352216748768473,2.862068965517241,7,21.0,23.057142857142857,17,61,22,24,48,28
2000-07-24,241.38,5.95,11.75,0.0,26.5,0.4285714285714286,0.4285714285714286,11.0,144.0,24.285714285714285,0.3571428571428571,2.896551724137931,7,21.0,22.842857142857145,24,42,34,15,64,21
2000-07-25,241.13,9.44,10.56,3.0,22.4,0.43349753694581283,0.43349753694581283,4.0,144.0,24.300000000000004,0.3620689655172414,2.9310344827586206,7,18.0,23.442857142857143,23,45,32,26,51,23
2000-07-26,241.19,11.67,10.55,18.0,20.6,0.43842364532019706,0.43842364532019706,22.0,162.0,23.942857142857143,0.3669950738916256,2.9655172413793105,7,1.0,24.12857142857143,23,53,24,23,53,24
2000-07-27,241.2,9.02,10.62,0.0,21.8,0.4433497536945813,0.4433497536945813,22.0,140.0,23.871428571428574,0.3719211822660099,3.0,7,1.0,24.657142857142862,28,51,21,14,29,57
2000-07-28,241.03,7.51,10.69,0.0,22.6,0.4482758620689655,0.4482758620689655,21.0,119.0,23.75714285714286,0.3768472906403941,3.0344827586206895,7,33.0,25.042857142857144,23,47,30,10,31,59
2000-07-29,240.89,7.34,8.12,0.0,23.8,0.45320197044334976,0.45320197044334976,21.0,119.0,23.5,0.38177339901477836,3.068965517241379,7,55.0,25.071428571428573,9,54,37,18,32,50
2000-07-30,240.83,7.02,8.12,0.0,23.7,0.458128078817734,0.458128078817734,21.0,119.0,23.057142857142857,0.3866995073891626,3.1034482758620694,7,55.0,25.114285714285717,24,53,23,25,21,54
2000-07-31,240.65,5.93,10.77,0.0,25.0,0.4630541871921182,0.4630541871921182,21.0,119.0,22.842857142857145,0.3916256157635468,3.1379310344827585,7,55.0,25.042857142857144,20,55,25,13,23,64
2000-08-01,240.2,3.25,15.73,0.0,26.6,0.46798029556650245,0.46798029556650245,18.0,119.0,23.442857142857143,0.396551724137931,3.1724137931034484,8,68.0,24.685714285714287,27,50,23,22,22,56
2000-08-02,239.05,2.81,20.12,1.0,25.4,0.4729064039408867,0.4729064039408867,1.0,120.0,24.12857142857143,0.4014778325123152,3.206896551724138,8,72.0,24.357142857142858,12,54,34,21,22,57
2000-08-03,237.98,5.93,17.9,0.0,25.5,0.47783251231527096,0.47783251231527096,1.0,107.0,24.657142857142862,0.4064039408866995,3.2413793103448274,8,72.0,24.12857142857143,27,40,33,15,20,65
2000-08-04,237.25,5.44,16.45,32.0,25.3,0.4827586206896552,0.4827586206896552,33.0,138.0,25.042857142857144,0.41133004926108374,3.2758620689655173,8,41.0,23.928571428571427,21,51,28,18,18,64
2000-08-05,236.51,11.66,16.37,22.0,24.0,0.4876847290640394,0.4876847290640394,55.0,160.0,25.071428571428573,0.41625615763546797,3.310344827586207,8,19.0,24.014285714285716,50,34,16,18,31,51
2000-08-06,236.36,11.13,16.36,0.0,24.0,0.49261083743842365,0.49261083743842365,55.0,158.0,25.114285714285717,0.4211822660098522,3.344827586206897,8,19.0,23.542857142857144,22,55,23,20,28,52
2000-08-07,235.8,11.24,16.3,0.0,24.5,0.4975369458128079,0.4975369458128079,55.0,98.0,25.042857142857144,0.42610837438423643,3.3793103448275863,8,19.0,23.357142857142858,25,41,34,7,18,75
2000-08-08,235.41,8.64,16.27,13.0,24.1,0.5024630541871922,0.5024630541871922,68.0,110.0,24.685714285714287,0.4310344827586207,3.413793103448276,8,99.0,23.41428571428571,52,34,14,17,20,63
2000-08-09,234.66,5.54,16.23,5.0,23.1,0.5073891625615764,0.5073891625615764,72.0,115.0,24.357142857142858,0.43596059113300495,3.4482758620689657,8,95.0,23.457142857142856,58,34,8,10,24,66
2000-08-10,233.75,5.69,12.66,0.0,23.9,0.5123152709359606,0.5123152709359606,72.0,115.0,24.12857142857143,0.4408866995073891,3.4827586206896552,8,95.0,23.271428571428576,10,60,30,6,35,59
2000-08-11,233.6,8.47,8.25,1.0,23.9,0.5172413793103449,0.5172413793103449,41.0,111.0,23.928571428571427,0.4458128078817734,3.517241379310345,8,94.0,23.0,24,46,30,17,27,56
2000-08-12,233.63,8.37,8.25,0.0,24.6,0.5221674876847291,0.5221674876847291,19.0,111.0,24.014285714285716,0.45073891625615764,3.5517241379310347,8,94.0,22.657142857142855,19,27,54,13,19,68
2000-08-13,233.56,6.91,8.25,0.0,20.7,0.5270935960591133,0.5270935960591133,19.0,111.0,23.542857142857144,0.45566502463054187,3.586206896551724,8,94.0,22.885714285714283,11,26,63,18,19,63
2000-08-14,233.42,6.34,8.25,0.0,23.2,0.5320197044334976,0.5320197044334976,19.0,106.0,23.357142857142858,0.4605911330049261,3.620689655172414,8,95.0,22.557142857142857,7,23,70,13,52,35
2000-08-15,233.44,20.26,8.25,93.0,24.5,0.5369458128078818,0.5369458128078818,99.0,199.0,23.41428571428571,0.46551724137931033,3.6551724137931036,8,2.0,22.32857142857143,21,48,31,16,45,39
2000-08-16,234.82,15.73,8.29,1.0,23.4,0.541871921182266,0.541871921182266,95.0,200.0,23.457142857142856,0.4704433497536946,3.689655172413793,8,2.0,22.514285714285712,15,51,34,25,42,33
2000-08-17,235.09,9.68,8.3,0.0,22.6,0.5467980295566502,0.5467980295566502,95.0,190.0,23.271428571428576,0.47536945812807885,3.724137931034483,8,2.0,22.671428571428574,18,57,25,18,47,35
2000-08-18,235.1,7.68,8.3,0.0,22.0,0.5517241379310345,0.5517241379310345,94.0,190.0,23.0,0.48029556650246313,3.758620689655172,8,2.0,22.785714285714285,16,52,32,21,52,27
2000-08-19,235.01,6.82,8.29,0.0,22.2,0.5566502463054187,0.5566502463054187,94.0,190.0,22.657142857142855,0.48522167487684725,3.793103448275862,8,2.0,23.157142857142855,13,63,24,25,55,20
2000-08-20,234.88,6.52,8.29,0.0,22.3,0.5615763546798029,0.5615763546798029,94.0,189.0,22.885714285714283,0.4901477832512315,3.8275862068965516,8,2.0,23.371428571428574,23,52,25,18,57,25
2000-08-21,234.71,6.28,8.28,1.0,20.9,0.5665024630541872,0.5665024630541872,95.0,190.0,22.557142857142857,0.49507389162561577,3.862068965517241,8,1.0,23.585714285714285,26,47,27,13,48,39
2000-08-22,234.53,6.24,8.25,0.0,22.9,0.5714285714285714,0.5714285714285714,2.0,190.0,22.32857142857143,0.5000000000000001,3.896551724137931,8,1.0,23.985714285714288,18,53,29,19,50,31
2000-08-23,234.76,14.34,8.19,1.0,24.7,0.5763546798029556,0.5763546798029556,2.0,191.0,22.514285714285712,0.5049261083743842,3.9310344827586206,8,0.0,23.7,11,60,29,24,49,27
2000-08-24,234.98,7.76,8.23,0.0,23.7,0.5812807881773399,0.5812807881773399,2.0,188.0,22.671428571428574,0.5098522167487685,3.96551724137931,8,0.0,23.828571428571426,13,61,26,28,46,26
2000-08-25,234.86,6.46,8.23,0.0,22.8,0.5862068965517242,0.5862068965517242,2.0,170.0,22.785714285714285,0.5147783251231527,4.0,8,0.0,24.371428571428574,12,35,53,20,50,30
2000-08-26,234.69,5.86,8.22,0.0,24.8,0.5911330049261084,0.5911330049261084,2.0,170.0,23.157142857142855,0.5197044334975369,4.0344827586206895,8,0.0,24.557142857142857,13,22,65,26,44,30
2000-08-27,234.48,5.5,8.22,0.0,23.8,0.5960591133004927,0.5960591133004927,2.0,170.0,23.371428571428574,0.5246305418719213,4.06896551724138,8,2.0,24.071428571428577,15,33,52,11,51,38
2000-08-28,234.24,5.37,8.21,0.0,22.4,0.6009852216748769,0.6009852216748769,1.0,170.0,23.585714285714285,0.5295566502463054,4.103448275862069,8,7.0,23.514285714285716,8,27,65,23,45,32
2000-08-29,233.98,4.98,8.2,0.0,25.7,0.6059113300492611,0.6059113300492611,1.0,170.0,23.985714285714288,0.5344827586206897,4.137931034482759,8,14.0,22.32857142857143,17,24,59,59,20,21
2000-08-30,233.69,4.82,8.18,0.0,22.7,0.6108374384236454,0.6108374384236454,0.0,170.0,23.7,0.539408866995074,4.172413793103448,8,20.0,22.042857142857144,20,19,61,55,23,22
2000-08-31,233.38,4.68,8.16,0.0,24.6,0.6157635467980296,0.6157635467980296,0.0,170.0,23.828571428571426,0.5443349753694581,4.206896551724138,8,20.0,21.814285714285717,15,29,56,59,28,13
2000-09-01,233.05,4.29,8.12,0.0,26.6,0.6206896551724138,0.6206896551724138,0.0,169.0,24.371428571428574,0.5492610837438424,4.241379310344827,9,20.0,20.97142857142857,18,21,61,22,21,57
2000-09-02,232.71,4.78,8.11,0.0,26.1,0.625615763546798,0.625615763546798,0.0,169.0,24.557142857142857,0.5541871921182266,4.275862068965518,9,60.0,19.985714285714288,17,33,50,11,31,58
2000-09-03,232.47,6.5,8.06,2.0,20.4,0.6305418719211823,0.6305418719211823,2.0,139.0,24.071428571428577,0.5591133004926109,4.310344827586207,9,88.0,19.985714285714288,10,30,60,24,23,53
2000-09-04,232.31,6.01,7.36,5.0,18.5,0.6354679802955665,0.6354679802955665,7.0,122.0,23.514285714285716,0.564039408866995,4.344827586206897,9,126.0,20.12857142857143,21,25,54,20,29,51
2000-09-05,232.25,5.93,6.55,7.0,17.4,0.6403940886699507,0.6403940886699507,14.0,129.0,22.32857142857143,0.5689655172413792,4.379310344827586,9,131.0,20.45714285714286,17,29,54,8,23,69
2000-09-06,232.35,9.38,6.57,6.0,20.7,0.645320197044335,0.645320197044335,20.0,135.0,22.042857142857144,0.5738916256157635,4.413793103448276,9,133.0,20.014285714285712,12,29,59,18,31,51
2000-09-07,232.51,6.86,6.55,0.0,23.0,0.6502463054187192,0.6502463054187192,20.0,122.0,21.814285714285717,0.5788177339901478,4.448275862068965,9,134.0,19.7,17,33,50,18,27,55
2000-09-08,232.49,5.93,6.55,0.0,20.7,0.6551724137931034,0.6551724137931034,20.0,117.0,20.97142857142857,0.583743842364532,4.482758620689655,9,134.0,20.085714285714285,19,20,61,15,18,67
2000-09-09,233.26,26.92,6.53,40.0,19.2,0.6600985221674877,0.6600985221674877,60.0,157.0,19.985714285714288,0.5886699507389163,4.517241379310345,9,95.0,20.800000000000004,16,33,51,10,27,63
2000-09-10,235.57,41.23,11.58,30.0,20.4,0.6650246305418719,0.6650246305418719,88.0,186.0,19.985714285714288,0.5935960591133006,4.551724137931034,9,66.0,21.285714285714285,17,31,52,18,24,58
2000-09-11,237.04,35.65,18.96,43.0,19.5,0.6699507389162561,0.6699507389162561,126.0,229.0,20.12857142857143,0.5985221674876848,4.586206896551724,9,23.0,21.528571428571432,18,45,37,10,17,73
2000-09-12,239.53,58.37,31.23,12.0,19.7,0.6748768472906403,0.6748768472906403,131.0,241.0,20.45714285714286,0.6034482758620691,4.620689655172414,9,11.0,21.371428571428574,12,54,34,20,18,62
2000-09-13,239.29,21.25,33.4,8.0,17.6,0.6798029556650247,0.6798029556650247,133.0,249.0,20.014285714285712,0.6083743842364532,4.655172413793103,9,3.0,21.585714285714285,15,63,22,21,25,54
2000-09-14,238.61,13.15,22.84,1.0,20.8,0.6847290640394089,0.6847290640394089,134.0,157.0,19.7,0.6133004926108374,4.689655172413793,9,2.0,21.357142857142858,16,51,33,14,59,27
2000-09-15,237.82,8.16,21.1,0.0,23.4,0.6896551724137931,0.6896551724137931,134.0,156.0,20.085714285714285,0.6182266009852216,4.724137931034482,9,2.0,20.58571428571429,15,57,28,16,54,30
2000-09-16,236.77,5.78,21.1,1.0,24.2,0.6945812807881774,0.6945812807881774,95.0,157.0,20.800000000000004,0.623152709359606,4.758620689655173,9,33.0,19.8,24,47,29,29,44,27
2000-09-17,235.55,5.97,18.33,1.0,23.8,0.6995073891625616,0.6995073891625616,66.0,158.0,21.285714285714285,0.6280788177339901,4.793103448275862,9,88.0,18.914285714285715,22,49,29,21,52,27
2000-09-18,235.26,10.56,10.06,0.0,21.2,0.7044334975369458,0.7044334975369458,23.0,158.0,21.528571428571432,0.6330049261083743,4.827586206896552,9,89.0,18.585714285714285,22,47,31,27,47,26
2000-09-19,235.22,9.05,10.06,0.0,18.6,0.7093596059113301,0.7093596059113301,11.0,158.0,21.371428571428574,0.6379310344827586,4.862068965517241,9,89.0,18.514285714285716,15,49,36,27,51,22
2000-09-20,235.11,8.18,10.06,0.0,19.1,0.7142857142857143,0.7142857142857143,3.0,157.0,21.585714285714285,0.6428571428571428,4.8965517241379315,9,90.0,17.97142857142857,25,50,25,11,55,34
2000-09-21,234.91,7.3,10.03,0.0,19.2,0.7192118226600985,0.7192118226600985,2.0,157.0,21.357142857142858,0.6477832512315271,4.931034482758621,9,90.0,17.55714285714286,28,48,24,54,28,18
2000-09-22,234.65,6.6,10.03,0.0,18.0,0.7241379310344828,0.7241379310344828,2.0,156.0,20.58571428571429,0.6527093596059113,4.96551724137931,9,90.0,17.342857142857145,19,46,35,63,20,17
2000-09-23,234.33,7.31,10.02,32.0,18.7,0.729064039408867,0.729064039408867,33.0,188.0,19.8,0.6576354679802956,5.0,9,58.0,17.014285714285716,20,49,31,61,20,19
2000-09-24,237.06,83.01,17.42,56.0,17.6,0.7339901477832512,0.7339901477832512,88.0,244.0,18.914285714285715,0.6625615763546798,5.0344827586206895,9,5.0,16.900000000000002,58,24,18,62,22,16
2000-09-25,239.58,31.18,31.33,1.0,18.9,0.7389162561576355,0.7389162561576355,89.0,245.0,18.585714285714285,0.6674876847290641,5.06896551724138,9,28.0,16.542857142857144,56,33,11,59,21,20
2000-09-26,238.18,13.57,41.46,0.0,18.1,0.7438423645320197,0.7438423645320197,89.0,245.0,18.514285714285716,0.6724137931034483,5.103448275862069,9,41.0,16.385714285714286,69,22,9,64,28,8
2000-09-27,236.35,7.84,28.89,1.0,15.3,0.7487684729064039,0.7487684729064039,90.0,246.0,17.97142857142857,0.6773399014778325,5.137931034482759,9,40.0,16.414285714285715,53,28,19,53,26,21
2000-09-28,235.09,9.95,21.61,0.0,16.3,0.7536945812807881,0.7536945812807881,90.0,246.0,17.55714285714286,0.6822660098522167,5.172413793103448,9,40.0,16.042857142857144,65,28,7,56,28,16
2000-09-29,234.29,12.76,17.6,0.0,16.5,0.7586206896551724,0.7586206896551724,90.0,246.0,17.342857142857145,0.687192118226601,5.206896551724138,9,40.0,15.685714285714287,53,23,24,70,25,5
2000-09-30,234.69,16.57,9.49,0.0,16.4,0.7635467980295566,0.7635467980295566,58.0,246.0,17.014285714285716,0.6921182266009853,5.241379310344827,9,40.0,15.142857142857142,61,23,16,53,25,22
2000-10-01,234.74,10.66,14.2,3.0,16.8,0.768472906403941,0.768472906403941,5.0,249.0,16.900000000000002,0.6970443349753696,5.275862068965518,10,37.0,14.614285714285716,67,22,11,12,22,66
2000-10-02,234.35,9.8,14.18,24.0,16.4,0.7733990147783252,0.7733990147783252,28.0,273.0,16.542857142857144,0.7019704433497537,5.310344827586206,10,15.0,14.342857142857143,20,54,26,12,24,64
2000-10-03,234.44,17.85,14.19,13.0,17.0,0.7783251231527094,0.7783251231527094,41.0,284.0,16.385714285714286,0.706896551724138,5.344827586206897,10,2.0,14.257142857142856,16,61,23,6,30,64
2000-10-04,234.36,9.93,14.18,0.0,15.5,0.7832512315270936,0.7832512315270936,40.0,279.0,16.414285714285715,0.7118226600985221,5.379310344827586,10,2.0,14.471428571428573,23,54,23,15,26,59
2000-10-05,233.87,7.51,14.12,0.0,13.7,0.7881773399014779,0.7881773399014779,40.0,272.0,16.042857142857144,0.7167487684729064,5.413793103448276,10,3.0,14.642857142857144,17,57,26,7,32,61
2000-10-06,233.41,9.16,10.62,0.0,14.0,0.7931034482758621,0.7931034482758621,40.0,266.0,15.685714285714287,0.7216748768472907,5.448275862068966,10,3.0,14.328571428571431,23,42,35,11,27,62
2000-10-07,233.53,9.88,8.42,0.0,12.6,0.7980295566502463,0.7980295566502463,40.0,266.0,15.142857142857142,0.7266009852216748,5.482758620689656,10,7.0,14.142857142857142,12,62,26,8,37,55
2000-10-08,233.61,8.99,8.42,0.0,13.1,0.8029556650246306,0.8029556650246306,37.0,266.0,14.614285714285716,0.731527093596059,5.517241379310345,10,7.0,13.928571428571429,25,42,33,15,30,55
2000-10-09,233.65,8.97,8.41,2.0,14.5,0.8078817733990148,0.8078817733990148,15.0,228.0,14.342857142857143,0.7364532019704433,5.551724137931035,10,5.0,13.485714285714286,9,56,35,16,28,56
2000-10-10,233.68,8.32,8.42,0.0,16.4,0.812807881773399,0.812807881773399,2.0,198.0,14.257142857142856,0.7413793103448275,5.586206896551725,10,6.0,12.785714285714286,13,46,41,21,49,30
2000-10-11,233.63,7.39,8.41,0.0,17.0,0.8177339901477833,0.8177339901477833,2.0,155.0,14.471428571428573,0.7463054187192117,5.620689655172414,10,9.0,11.814285714285715,11,51,38,21,53,26
2000-10-12,233.55,7.63,8.41,1.0,14.9,0.8226600985221675,0.8226600985221675,3.0,144.0,14.642857142857144,0.751231527093596,5.655172413793103,10,8.0,11.142857142857144,12,64,24,14,62,24
2000-10-13,233.44,6.72,8.41,0.0,11.8,0.8275862068965517,0.8275862068965517,3.0,136.0,14.328571428571431,0.7561576354679803,5.689655172413793,10,21.0,10.92857142857143,22,51,27,21,45,34
2000-10-14,233.28,6.71,8.4,4.0,11.3,0.8325123152709359,0.8325123152709359,7.0,139.0,14.142857142857142,0.7610837438423645,5.724137931034482,10,17.0,11.285714285714286,11,56,33,28,51,21
2000-10-15,233.1,5.95,8.4,0.0,11.6,0.8374384236453202,0.8374384236453202,7.0,139.0,13.928571428571429,0.7660098522167488,5.758620689655173,10,17.0,11.214285714285714,22,44,34,23,54,23
2000-10-16,232.89,6.33,7.79,0.0,11.4,0.8423645320197044,0.8423645320197044,5.0,138.0,13.485714285714286,0.770935960591133,5.793103448275862,10,25.0,10.971428571428572,25,42,33,18,56,26
2000-10-17,232.88,7.25,6.73,1.0,11.5,0.8472906403940886,0.8472906403940886,6.0,138.0,12.785714285714286,0.7758620689655172,5.827586206896552,10,24.0,11.071428571428571,16,61,23,12,57,31
2000-10-18,232.98,7.87,6.61,3.0,10.2,0.8522167487684729,0.8522167487684729,9.0,141.0,11.814285714285715,0.7807881773399015,5.862068965517241,10,27.0,11.514285714285716,24,49,27,23,46,31
2000-10-19,233.05,7.02,6.57,0.0,10.2,0.8571428571428572,0.8571428571428572,8.0,141.0,11.142857142857144,0.7857142857142858,5.8965517241379315,10,30.0,11.900000000000002,23,54,23,56,25,19
2000-10-20,233.07,7.21,6.65,13.0,10.3,0.8620689655172414,0.8620689655172414,21.0,154.0,10.92857142857143,0.79064039408867,5.931034482758621,10,17.0,11.914285714285715,29,49,22,59,35,6
2000-10-21,233.21,8.26,6.8,0.0,13.8,0.8669950738916257,0.8669950738916257,17.0,154.0,11.285714285714286,0.7955665024630542,5.9655172413793105,10,17.0,11.428571428571429,25,46,29,60,20,20
